373650, Touch, 2055.9119, 661.9812
378636, Touch, 1115.9619, 492.01172
381769, Touch, 1106.3755, 518.01636
383371, Touch, 1114.9457, 525.99243
384902, Touch, 1102.9541, 508.9856
386467, Touch, 1293.9386, 652.9834
388785, Touch, 1119.9591, 513.99536
391195, Touch, 1100.9216, 492.01172
392637, Touch, 1115.9619, 461.98608
401949, Touch, 1102.9541, 798.0029
405566, Touch, 1129.9182, 654.9939
405574, Fight, 690
409136, Touch, 1084.9329, 721.01074
409436, Drop, 30
412633, Touch, 1547.9297, 692.9956
413464, Drop, 31
418575, Touch, 1549.8944, 701.9934
419097, Touch, 1443.9349, 657.0044
419619, Touch, 1335.943, 610.0049
419731, Drop, 32
423263, Touch, 2172.9146, 672.9895
423791, Touch, 1921.9043, 633.999
424317, Touch, 1669.9457, 593.9868
425401, Fight, 700
431063, Touch, 708.9258, 1054.9841
431586, Touch, 795.9155, 927.99316
432226, Fight, 710
434777, Touch, 428.98682, 378.99536
435881, Fight, 720
436124, Fight, 730
436574, Fight, 740
438679, Touch, 1674.8914, 639.99756
439201, Touch, 1590.9503, 619.99146
439724, Touch, 1505.9253, 601.0071
443606, Touch, 1465.9534, 727.99805
443914, Fight, 750
444129, Touch, 1378.8959, 675.9888
444350, Fight, 760
444653, Touch, 1289.9414, 624.01245
445176, Touch, 1201.9354, 572.0032
451059, Touch, 780.943, 633.999
451581, Touch, 823.9636, 614.9817
452105, Touch, 867.93274, 595.9973
452133, Drop, 33
452134, Drop, 34
455593, Touch, 139.96948, 381.99463
456116, Touch, 132.99133, 389.0149
456642, Touch, 126.96167, 381.99463
457165, Touch, 132.99133, 378.99536
457937, Drop, 35
457937, Drop, 36
458147, Drop, 37
458567, Drop, 38
458568, Drop, 39
458568, Drop, 40
459128, Touch, 734.9414, 469.00635
462963, Touch, 418.95996, 636.0095
463486, Touch, 512.92786, 616.9922
464011, Touch, 607.97974, 598.0078
464535, Touch, 703.91235, 578.9905
465397, Fight, 770
465601, Fight, 780
468304, Touch, 1253.8989, 224.02222
468828, Touch, 1215.9595, 287.9956
468920, Fight, 790
469352, Touch, 1175.9198, 351.01318
473420, Touch, 1665.9485, 704.0039
473944, Touch, 1582.8882, 675.9888
474468, Touch, 1500.9119, 645.9961
478273, Touch, 1183.9142, 604.9951
478363, Fight, 800
481903, Touch, 856.9574, 816.9873
485053, Touch, 1039.9475, 619.99146
485578, Touch, 1044.9609, 602.9846
486101, Touch, 1051.9391, 586.9995
