163823, Touch, 1839.928, 584.989
164343, Touch, 1589.9341, 560.0061
164863, Touch, 1342.9211, 536.01196
165019, Fight, 230
169698, Touch, 1643.93, 474.0161
170217, Touch, 1553.8916, 478.99292
170898, Drop, 10
171302, Drop, 11
175327, Touch, 1690.9479, 531.0022
175812, Fight, 240
176434, Fight, 250
176703, Fight, 260
182944, Touch, 1171.9226, 419.00757
183402, Drop, 12
183470, Touch, 1148.9557, 431.00464
183996, Touch, 1126.9373, 443.99048
184517, Touch, 1103.9026, 455.98755
189481, Touch, 1054.92, 315.02197
189825, Fight, 270
189956, Fight, 280
190008, Touch, 1047.9419, 342.01538
190538, Touch, 1042.9285, 369.0088
195722, Touch, 696.9342, 331.99585
195879, Fight, 290
196625, Fight, 300
201177, Touch, 741.91956, 978.9807
202385, Fight, 310
205273, Touch, 676.94824, 519.0051
205631, Fight, 320
205811, Touch, 755.9436, 516.00586
206351, Touch, 832.97424, 510.9961
211012, Touch, 1200.9192, 316.9995
216195, Touch, 1760.9326, 167.00317
216206, Drop, 13
216716, Touch, 1588.9178, 245.01709
217627, Fight, 330
217627, Fight, 340
221992, Touch, 1347.9346, 518.01636
222526, Touch, 1300.9167, 516.00586
223045, Touch, 1252.9504, 513.99536
223206, Fight, 350
228090, Touch, 1012.91565, 660.00366
228626, Touch, 1012.91565, 637.98706
228657, Drop, 14
229146, Touch, 1012.91565, 616.0034
229690, Touch, 1012.91565, 592.99805
234224, Touch, 914.95056, 742.0056
234765, Touch, 929.9231, 707.0032
235062, Drop, 15
239098, Touch, 656.9623, 219.01245
239618, Touch, 706.96106, 260.01343
239862, Drop, 16
239862, Drop, 17
240159, Touch, 758.92456, 299.99268
240486, Fight, 360
245375, Touch, 673.9673, 270.0
245658, Fight, 370
250542, Touch, 561.97815, 378.99536
251822, Fight, 380
255644, Touch, 323.97583, 824.99634
256168, Touch, 422.95715, 780.0073
256457, Fight, 390
256690, Touch, 520.92224, 733.0078
257957, Fight, 400
261217, Touch, 894.9646, 660.00366
261235, Fight, 410
265852, Touch, 1437.9053, 157.0166
266384, Touch, 1340.9564, 237.00806
266397, Fight, 420
266736, Fight, 430
276494, Touch, 1958.8953, 237.00806
277034, Touch, 514.9603, 187.00928
277554, Touch, 485.96375, 237.00806
278074, Touch, 909.93713, 187.00928
285924, Touch, 927.9584, 237.00806
286451, Touch, 1171.9226, 187.00928
286976, Touch, 965.9656, 237.00806
287502, Touch, 52.979736, 187.00928
288031, Touch, 1958.8953, 237.00806
296099, Touch, 2055.9119, 237.00806
296626, Touch, 731.96045, 187.00928
297151, Touch, 781.9592, 237.00806
297693, Touch, 542.9407, 187.00928
305643, Touch, 479.93408, 237.00806
306193, Touch, 1019.96155, 187.00928
306734, Touch, 184.95483, 237.00806
307253, Touch, 1608.9038, 187.00928
307781, Touch, 433.9325, 237.00806
315514, Touch, 2058.8928, 78.013916
